V1;artist_id;artist_name;song_id;song_name;album_id;release_date;release_year;Mentions_Cocain;Mentions_Cannabis;album_name
266;20543;Absztrakkt;4224073;Cyber Sword Session;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
267;20543;Absztrakkt;2918889;Dalai Lama;64672;01.01.2009;2009;1;1;Das Buch der drei Ringe
268;20543;Absztrakkt;4225307;Das hier ist Quest Hook;88946;01.07.2009;2009;0;0;Mikkelangelo
269;20543;Absztrakkt;3748360;Das Selbst (Ft. Einsigartig);117618;10.01.2018;2018;0;1;Freetracks & Exclusives
270;20543;Absztrakkt;544879;Deep Lieb;111132;17.10.2014;2014;0;0;Bodhiguard
271;20543;Absztrakkt;3738434;Deine Mudra Euda;117618;10.01.2018;2018;0;0;Freetracks & Exclusives
272;20543;Absztrakkt;4223898;Dein Zeichen Intro;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
273;20543;Absztrakkt;2918009;Der Auserwählte (Remix);304907;01.01.2008;2008;0;1;Remixes Vol. 3
274;20543;Absztrakkt;4225351;Der Dixte Shit Hook (Ft. Sirviva);88946;01.07.2009;2009;0;0;Mikkelangelo
275;20543;Absztrakkt;4224080;Der Edle 8fache Part;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
276;20543;Absztrakkt;325752;Der eigene Meister;64672;01.01.2009;2009;1;0;Das Buch der drei Ringe
277;20543;Absztrakkt;295820;Der Himmel ist hoch;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
278;20543;Absztrakkt;4225525;Der Himmel Ist Hoch Remix;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
279;20543;Absztrakkt;4224120;Der hölzerne Mann 20120;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
280;20543;Absztrakkt;2843436;Der Tempel;64672;01.01.2009;2009;0;1;Das Buch der drei Ringe
281;20543;Absztrakkt;4225457;Der wahre Messias Part (Ft. Morlockk Dilemma);88946;01.07.2009;2009;0;0;Mikkelangelo
282;20543;Absztrakkt;591773;Diamantgeiszt;47228;10.10.2011;2011;0;0;Diamantgeiszt
283;20543;Absztrakkt;4223755;Die Blume das Biest;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
284;20543;Absztrakkt;4224071;Die Rose von Jericho 2012;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
285;20543;Absztrakkt;493126;Die ungebrochene Blume;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
286;20543;Absztrakkt;2926720;Die Wiege des Feuers (Ft. Defekt36 & Infinite Aka);64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
287;20543;Absztrakkt;4224125;Doch ein Solotrack;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
288;20543;Absztrakkt;4225372;Doppelhelix Part;88946;01.07.2009;2009;0;0;Mikkelangelo
289;20543;Absztrakkt;4224081;Du bist nicht Absztrakkt;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
290;20543;Absztrakkt;4225354;Du rhymst gegen Aliens Hook;88946;01.07.2009;2009;0;0;Mikkelangelo
291;20543;Absztrakkt;591769;Egoszhooter;47228;10.10.2011;2011;0;0;Diamantgeiszt
292;20543;Absztrakkt;4223903;Einer der Letzten;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
293;20543;Absztrakkt;2990055;Einer der Wenigen Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
294;20543;Absztrakkt;4225392;Eines Tages;88946;01.07.2009;2009;0;0;Mikkelangelo
295;20543;Absztrakkt;3256629;Einige der Wenigen Part;88946;01.07.2009;2009;0;0;Mikkelangelo
296;20543;Absztrakkt;385488;Einsamer Wolf;88946;01.07.2009;2009;0;1;Mikkelangelo
297;20543;Absztrakkt;4225370;Elemente Part;88946;01.07.2009;2009;0;0;Mikkelangelo
298;20543;Absztrakkt;697083;Endzeitpropheten (Ft. R.U.F.F.K.I.D.D.);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
299;20543;Absztrakkt;4225284;Endzeitpropheten Part (Ft. R.U.F.F.K.I.D.D.);88946;01.07.2009;2009;0;0;Mikkelangelo
300;20543;Absztrakkt;4224074;Energy!;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
301;20543;Absztrakkt;4225324;Extrem Hate in yo Face Parts;88946;01.07.2009;2009;0;1;Mikkelangelo
302;20543;Absztrakkt;4225555;Familienwappen Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
303;20543;Absztrakkt;4225308;Feuervogel Part;88946;01.07.2009;2009;0;0;Mikkelangelo
304;20543;Absztrakkt;2918234;Flowerfist;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
305;20543;Absztrakkt;3126132;Frankfurt Session;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
306;20543;Absztrakkt;4224124;Fremdsprache Part (Ft. Mnemonic);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
307;20543;Absztrakkt;4223904;Gegensätze (Ft. Donato & Inferno.79);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
308;20543;Absztrakkt;4225309;Gegensätze Part;88946;01.07.2009;2009;0;0;Mikkelangelo
309;20543;Absztrakkt;652925;Geist ist geil;47228;10.10.2011;2011;0;0;Diamantgeiszt
310;20543;Absztrakkt;4225362;Goethe Part;88946;01.07.2009;2009;0;0;Mikkelangelo
311;20543;Absztrakkt;609459;Goldständer;47228;10.10.2011;2011;0;0;Diamantgeiszt
312;20543;Absztrakkt;542905;Goodha;111132;17.10.2014;2014;0;1;Bodhiguard
313;20543;Absztrakkt;4223909;Göttliche Gewalt (Ft. Adi (Adrian Pickshaus));304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
314;20543;Absztrakkt;4225359;Göttliche Gewalt Part;88946;01.07.2009;2009;0;0;Mikkelangelo
315;20543;Absztrakkt;4225328;Halt dein Maul! Part;88946;01.07.2009;2009;0;1;Mikkelangelo
316;20543;Absztrakkt;609463;Heil wenn ich rappe;47228;10.10.2011;2011;0;1;Diamantgeiszt
317;20543;Absztrakkt;4224072;Herzchakra;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
318;20543;Absztrakkt;409478;Hör Mich Tod;47228;10.10.2011;2011;1;0;Diamantgeiszt
319;20543;Absztrakkt;652930;Hot Szhit Outro;47228;10.10.2011;2011;0;1;Diamantgeiszt
320;20543;Absztrakkt;3084458;Hunger;117618;10.01.2018;2018;0;0;Freetracks & Exclusives
321;20543;Absztrakkt;4224122;Ich mach kein Rap;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
322;20543;Absztrakkt;4225461;Ill Visions Part;88946;01.07.2009;2009;0;0;Mikkelangelo
323;20543;Absztrakkt;541615;In allen Zeiten und Welten;111132;17.10.2014;2014;1;1;Bodhiguard
324;20543;Absztrakkt;502814;I shot the Sheriff;111132;17.10.2014;2014;0;0;Bodhiguard
325;20543;Absztrakkt;4225558;Itigelov (Bodhiboy Bodyrock);432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
326;20543;Absztrakkt;4225567;Japanischer Garten Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
327;20543;Absztrakkt;3591706;Jenseits von allem (Ft. Daez & Sinuhe);415789;15.08.2013;2013;0;0;Pech & Schwefel
328;20543;Absztrakkt;4225363;Joy n Rain Part;88946;01.07.2009;2009;0;0;Mikkelangelo
329;20543;Absztrakkt;3139004;J.U.D.A.S.K.I.D.D.;117618;10.01.2018;2018;0;1;Freetracks & Exclusives
331;20543;Absztrakkt;295816;Karma;47228;10.10.2011;2011;1;1;Diamantgeiszt
332;20543;Absztrakkt;4225531;Karma Apache (Ft. Dj Eule);432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
333;20543;Absztrakkt;665473;Killah Priest;432004;07.07.2017;2017;1;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
334;20543;Absztrakkt;4224123;Kratos Part (Ft. Zpittla);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
335;20543;Absztrakkt;4224077;Krieger des Lichts;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
336;20543;Absztrakkt;3155922;Kunoichi;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
337;20543;Absztrakkt;2174691;Leckere Nusskuchenstücke;117618;10.01.2018;2018;0;1;Freetracks & Exclusives
338;20543;Absztrakkt;4225533;Leckere Nusskuchenstücke Part;432004;07.07.2017;2017;0;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
339;20543;Absztrakkt;385191;Lieblingszmensch;47228;10.10.2011;2011;0;0;Diamantgeiszt
340;20543;Absztrakkt;4225373;Lonely Moonchild Part;88946;01.07.2009;2009;0;0;Mikkelangelo
341;20543;Absztrakkt;4225263;Lost Track Part;88946;01.07.2009;2009;0;0;Mikkelangelo
342;20543;Absztrakkt;4223905;Mein Letzta;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
343;20543;Absztrakkt;697053;Menschenverstand (Ft. Samson Jones);304434;01.01.2008;2008;0;1;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
344;20543;Absztrakkt;3327098;Mess on me;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
345;20543;Absztrakkt;4224116;Mess on me Part;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
346;20543;Absztrakkt;3149466;Minerva;117618;10.01.2018;2018;0;1;Freetracks & Exclusives
347;20543;Absztrakkt;4225510;Minerva Part;432004;07.07.2017;2017;0;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
348;20543;Absztrakkt;546609;Monica Bellalutschi;111132;17.10.2014;2014;0;1;Bodhiguard
349;20543;Absztrakkt;4223906;Musik Pt. 2 (Ft. Nazz);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
350;20543;Absztrakkt;4225295;Musik Pt. 2 Part;88946;01.07.2009;2009;0;0;Mikkelangelo
351;20543;Absztrakkt;3738922;Namaste;117618;10.01.2018;2018;0;0;Freetracks & Exclusives
352;20543;Absztrakkt;4223900;Neues Leben Outro;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
353;20543;Absztrakkt;4225352;Neumutation Part;88946;01.07.2009;2009;0;0;Mikkelangelo
354;20543;Absztrakkt;4225325;Nexxxt Level Part;88946;01.07.2009;2009;0;0;Mikkelangelo
355;20543;Absztrakkt;609461;Nichtsz weiter als ein Mensch;47228;10.10.2011;2011;0;0;Diamantgeiszt
356;20543;Absztrakkt;697079;Noch eine weitere Nacht (Ft. R.U.F.F.K.I.D.D.);304434;01.01.2008;2008;1;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
357;20543;Absztrakkt;4225283;Noch eine weitere Nacht Part (Ft. R.U.F.F.K.I.D.D.);88946;01.07.2009;2009;1;0;Mikkelangelo
358;20543;Absztrakkt;591767;Nurn Biszchen;47228;10.10.2011;2011;0;0;Diamantgeiszt
359;20543;Absztrakkt;4225515;Off Beat King Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
360;20543;Absztrakkt;4223753;Old School Skit;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
361;20543;Absztrakkt;3419252;Outerspacerap Part;47060;01.01.2012;2012;0;1;Die Heiligen Rollen (Diamant Edition)
362;20543;Absztrakkt;552715;Peace 2 the Guards;111132;17.10.2014;2014;1;1;Bodhiguard
364;20543;Absztrakkt;325746;Polly Pocket;88946;01.07.2009;2009;0;0;Mikkelangelo
365;20543;Absztrakkt;546267;Präsenzkraft;111132;17.10.2014;2014;1;1;Bodhiguard
366;20543;Absztrakkt;4225521;Präsenzkraft Remix;432004;07.07.2017;2017;1;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
367;20543;Absztrakkt;4225546;Prometheus Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
368;20543;Absztrakkt;232660;Puzzelstück;304434;01.01.2008;2008;0;1;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
369;20543;Absztrakkt;652927;Rapmutant Klasse Fünf;47228;10.10.2011;2011;0;1;Diamantgeiszt
370;20543;Absztrakkt;4225534;RatschRatsch Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
371;20543;Absztrakkt;4224078;Raw (Abszversion) 2012;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
372;20543;Absztrakkt;3328698;Recyclen Part (Ft. Defekt36 & Sirviva);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
373;20543;Absztrakkt;609464;Regenbogenkörper;47228;10.10.2011;2011;0;0;Diamantgeiszt
374;20543;Absztrakkt;4225532;Rippen Die Scene Part (Ft. L.A.R.);432004;07.07.2017;2017;0;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
375;20543;Absztrakkt;4223907;Sag uns was du weißt (Ft. Der Geist);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
376;20543;Absztrakkt;4225323;Sag uns was du weißt Part;88946;01.07.2009;2009;0;0;Mikkelangelo
377;20543;Absztrakkt;4224075;Schall und Rauch Part (Ft. Inkognitod);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
378;20543;Absztrakkt;4225261;Schleier der Verdunklung Part;88946;01.07.2009;2009;0;0;Mikkelangelo
379;20543;Absztrakkt;4225395;Schützende Händ Hook;88946;01.07.2009;2009;0;0;Mikkelangelo
380;20543;Absztrakkt;591763;Schützer des Glüx;47228;10.10.2011;2011;0;0;Diamantgeiszt
381;20543;Absztrakkt;4225460;Schwarze Sonnen Part;88946;01.07.2009;2009;0;1;Mikkelangelo
382;20543;Absztrakkt;440366;Seelenjuwelen (Ft. Defekt36);64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
383;20543;Absztrakkt;4224076;Seit Jahrn;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
384;20543;Absztrakkt;4225228;Serum;88946;01.07.2009;2009;0;0;Mikkelangelo
385;20543;Absztrakkt;3337991;Shaolin Epic Parts;304434;01.01.2008;2008;0;1;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
386;20543;Absztrakkt;542953;Silberummantelte Diamantgeschosse (Ft. Aslan Neter);111132;17.10.2014;2014;0;1;Bodhiguard
387;20543;Absztrakkt;568905;Skit 1;111132;17.10.2014;2014;0;0;Bodhiguard
388;20543;Absztrakkt;568972;Skit 2;111132;17.10.2014;2014;0;0;Bodhiguard
389;20543;Absztrakkt;568979;Skit 3;111132;17.10.2014;2014;0;0;Bodhiguard
390;20543;Absztrakkt;569012;Skit 4;111132;17.10.2014;2014;0;0;Bodhiguard
391;20543;Absztrakkt;569035;Skit 5;111132;17.10.2014;2014;0;0;Bodhiguard
392;20543;Absztrakkt;4223897;Snipaz;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
393;20543;Absztrakkt;4223914;Spackilo;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
394;20543;Absztrakkt;544646;Stadt des Lichts;111132;17.10.2014;2014;0;1;Bodhiguard
395;20543;Absztrakkt;4225350;Staubige Pferde Part;88946;01.07.2009;2009;0;0;Mikkelangelo
396;20543;Absztrakkt;233128;Strahlenglansz;47228;10.10.2011;2011;0;0;Diamantgeiszt
397;20543;Absztrakkt;4225514;Sturm & Drang Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
398;20543;Absztrakkt;4225394;Super6 Part (Ft. Defekt36);88946;01.07.2009;2009;0;0;Mikkelangelo
399;20543;Absztrakkt;232648;Supermadl;47060;01.01.2012;2012;0;1;Die Heiligen Rollen (Diamant Edition)
400;20543;Absztrakkt;4225361;Swingin Swordz (from Germany 2 Mexico) Part;88946;01.07.2009;2009;0;0;Mikkelangelo
401;20543;Absztrakkt;4224117;Tag X Hook;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
402;20543;Absztrakkt;3152637;Take Notes;157640;13.05.2016;2016;0;0;Familienwappen #1
403;20543;Absztrakkt;4225556;Take Notes Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
404;20543;Absztrakkt;295813;Tanadug;47228;10.10.2011;2011;0;0;Diamantgeiszt
405;20543;Absztrakkt;4224121;Tempel Courtyard Part;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
406;20543;Absztrakkt;4223911;Terrorschädelspalt (Ft. R.U.F.F.K.I.D.D.);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
407;20543;Absztrakkt;4225262;Terrorschädelspalt Part;88946;01.07.2009;2009;0;0;Mikkelangelo
408;20543;Absztrakkt;4225393;Teufel und Heiler Part;88946;01.07.2009;2009;0;0;Mikkelangelo
409;20543;Absztrakkt;2917611;The Lost Trak (Ft. Donato & Lunafrow);304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
410;20543;Absztrakkt;4223908;The Night Is Black;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
412;20543;Absztrakkt;4224079;The Shining RMX 2012 (Ft. Guerilla War Tactics);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
413;20543;Absztrakkt;4223912;Tore des Himmels;304434;01.01.2008;2008;0;0;Die Heiligen Rollen (Gesammelte Werke 1998-2008)
414;20543;Absztrakkt;516113;Tru Masta Kill (Ft. Defekt36, Questgott & R.U.F.F.K.I.D.D.);111132;17.10.2014;2014;0;1;Bodhiguard
415;20543;Absztrakkt;3127967;Übertragungslinie;NA;01.01.2011;2011;0;0;NA
416;20543;Absztrakkt;652788;Übertragungszlinie;47228;10.10.2011;2011;0;0;Diamantgeiszt
417;20543;Absztrakkt;4225458;Uns zu sehn Part;88946;01.07.2009;2009;0;0;Mikkelangelo
418;20543;Absztrakkt;4225511;Untergrundkingz Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
419;20543;Absztrakkt;591759;Untergrund Rapsztar;47228;10.10.2011;2011;0;0;Diamantgeiszt
420;20543;Absztrakkt;295815;Unterwasserastronaut;64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
421;20543;Absztrakkt;385487;Use your Head (Intro);88946;01.07.2009;2009;0;0;Mikkelangelo
422;20543;Absztrakkt;4225568;Verbal Hologram Outro;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
423;20543;Absztrakkt;4225382;Verbrannte Erde Part;88946;01.07.2009;2009;0;0;Mikkelangelo
424;20543;Absztrakkt;4225326;Verlassen Hook;88946;01.07.2009;2009;0;0;Mikkelangelo
425;20543;Absztrakkt;2900148;Versprich Mir;64672;01.01.2009;2009;0;1;Das Buch der drei Ringe
426;20543;Absztrakkt;4224114;Vodkacyphersession;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
427;20543;Absztrakkt;4225459;Von der Hand in den Mund;88946;01.07.2009;2009;0;0;Mikkelangelo
428;20543;Absztrakkt;4225544;Vorsicht Part;432004;07.07.2017;2017;1;1;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
429;20543;Absztrakkt;2843450;Wach auf (Ft. Phantomas);64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
430;20543;Absztrakkt;2415481;Walther;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
431;20543;Absztrakkt;3941182;Weitere Zahlen (Für Daniel aus Chemnitz);117618;10.01.2018;2018;0;0;Freetracks & Exclusives
432;20543;Absztrakkt;4225557;Wer Mich Verkennt Soll Sich Verpissen;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
433;20543;Absztrakkt;392131;Whats absz da draußen?;NA;31.03.2014;2014;0;0;NA
434;20543;Absztrakkt;4223756;Wie Werd Ich Enden? (Outro);64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
435;20543;Absztrakkt;4225481;Wir schlafen Part;88946;01.07.2009;2009;0;0;Mikkelangelo
436;20543;Absztrakkt;4223754;Xcalibur (Ft. Questgott);64672;01.01.2009;2009;0;0;Das Buch der drei Ringe
437;20543;Absztrakkt;4224118;Xekutive part;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
438;20543;Absztrakkt;4224119;X-Men Battle of the Words 3 (Ft. Bad Buddha, Defekt36, Phantomas, Questgott, R.U.F.F.K.I.D.D. & Sirviva);47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
439;20543;Absztrakkt;3338058;Xtra Abszrakkt;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
440;20543;Absztrakkt;4224115;X what it is Part;47060;01.01.2012;2012;0;0;Die Heiligen Rollen (Diamant Edition)
441;20543;Absztrakkt;4225545;Y.O.G.A. / You Only Go Ahead;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
442;20543;Absztrakkt;4225524;YouLookLikeGoodVibe Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
443;20543;Absztrakkt;4225371;Zeit Part;88946;01.07.2009;2009;0;0;Mikkelangelo
444;20543;Absztrakkt;4225522;Zirkel Part;432004;07.07.2017;2017;0;0;Die psychosoziale, chemische, biologische und elektromagnetische Manipulation des menschlichen Bewusstseins (DpcbueMdmB Mixtape)
445;498274;Absztrakkt & Cr7z;2146591;1000Füßer (Ft. Absztrakkt & Cr7z);127302;07.07.2015;2015;0;0;Waage & Fische
446;498274;Absztrakkt & Cr7z;2162892;Anahata;127302;07.07.2015;2015;1;0;Waage & Fische
447;498274;Absztrakkt & Cr7z;2164703;Blitt & Staft;127302;07.07.2015;2015;1;1;Waage & Fische
448;498274;Absztrakkt & Cr7z;2373677;Blut & Wasser;127302;07.07.2015;2015;0;0;Waage & Fische
449;498274;Absztrakkt & Cr7z;2373675;Bodhicore Tuning;127302;07.07.2015;2015;1;1;Waage & Fische
450;498274;Absztrakkt & Cr7z;2166737;Boodha Monk;127302;07.07.2015;2015;0;1;Waage & Fische
451;498274;Absztrakkt & Cr7z;2137915;Der Einzigste (Ft. Absztrakkt & Cr7z);127302;07.07.2015;2015;1;1;Waage & Fische
452;498274;Absztrakkt & Cr7z;2163587;Die 7 absztrakkten Schwerter;127302;07.07.2015;2015;0;1;Waage & Fische
453;498274;Absztrakkt & Cr7z;2213033;Ey Sorry;127302;07.07.2015;2015;0;0;Waage & Fische
454;498274;Absztrakkt & Cr7z;2163312;Freudenspender;127302;07.07.2015;2015;0;1;Waage & Fische
455;498274;Absztrakkt & Cr7z;2268345;Hip Hop Medi;127302;07.07.2015;2015;0;1;Waage & Fische
456;498274;Absztrakkt & Cr7z;2375717;Isso;127302;07.07.2015;2015;0;1;Waage & Fische
457;498274;Absztrakkt & Cr7z;2320581;Kirschblüte;127302;07.07.2015;2015;1;1;Waage & Fische
458;498274;Absztrakkt & Cr7z;2374479;Mosaik;127302;07.07.2015;2015;0;1;Waage & Fische
459;498274;Absztrakkt & Cr7z;2376412;Nachhaltig Impact;127302;07.07.2015;2015;0;1;Waage & Fische
